transaction_id,transaction_date,customer_id,Purchase_id,Product_Name,product_category,Sales_Channel,purchase_price,sale_price,discount_percentage,quantity_sold,Inventory_Status,region,Payment_Method
683,6/29/2025,1683,100683,UltimateGadget Pro,appliances,Retail,451.32,850.11,34.18,833,In Stock,Abu Dhabi,Card
684,07/10/2025,1684,100684,SuperWidget 2000,accessories,Oniline,891.21,1188.41,2.18,531,Low Stock,Dubai,Card
685,02/10/2025,1685,100685,EcoFriendly Tech,appliances,Retail,175.48,750.37,0.81,767,In Stock,Dubai,Card
686,7/17/2025,1686,100686,SmartTech Elite,home goods,Retail,239.16,458.79,,434,In Stock,Ajman,Card
687,11/22/2025,1687,100687,SmartTech Elite,electronics,Oniline,285.96,733.55,48.41,861,Low Stock,Abu Dhabi,Online
688,4/15/2025,1688,100688,SuperWidget 2000,accessories,Oniline,599.84,608.31,26.4,11,Out of Stock,Dubai,Cash
689,02/06/2026,1689,100689,PowerTech Max,electronics,Retail,78.25,477.68,36.52,964,In Stock,,Cash
690,8/22/2025,1690,100690,,accessories,Oniline,578.42,1390.14,34.64,235,In Stock,Abu Dhabi,Online
691,7/30/2025,1691,100691,PowerTech Max,electronics,Retail,800.97,800.62,5.02,469,Low Stock,Ajman,Card
692,2/14/2026,1692,100692,UltimateGadget Pro,electronics,Retail,685.26,530.35,30.86,186,Out of Stock,,Online
693,5/24/2025,1693,100693,SmartTech Elite,home goods,Oniline,12.93,159.79,21.81,185,Low Stock,Ajman,Card
694,6/26/2025,1694,100694,TechSavvy 5000,accessories,Retail,23.07,53.88,12.77,365,In Stock,Abu Dhabi,Online
695,12/24/2025,1695,100695,TechSavvy 5000,accessories,Retail,252.2,1023.94,14.67,465,Out of Stock,Abu Dhabi,
696,10/07/2025,1696,100696,GigaGadget 9000,accessories,Retail,786.47,279.75,29.4,866,Low Stock,,Cash
697,05/06/2025,1697,100697,PowerTech Max,appliances,Retail,788.36,387.43,3.57,468,Out of Stock,,Card
698,4/14/2025,1698,100698,TechSavvy 5000,electronics,Oniline,687.97,498.86,5.5,606,Low Stock,Abu Dhabi,
699,08/04/2025,1699,100699,FutureTech 10000,accessories,Retail,151.62,257.61,25.23,898,In Stock,Dubai,Online
700,4/20/2025,1700,100700,EcoFriendly Tech,electronics,Retail,72.2,468.41,2.37,513,Low Stock,Abu Dhabi,Online
701,6/28/2025,1701,100701,InnoTech 3000,home goods,Oniline,152.06,1370,36.98,383,,Sharjah,Cash
702,07/08/2025,1702,100702,InnoTech 3000,electronics,Oniline,702.02,1299.62,17.39,695,Out of Stock,Dubai,Online
703,03/06/2025,1703,100703,EcoFriendly Tech,accessories,Oniline,495.77,1463.91,45.81,346,,Abu Dhabi,Card
704,03/06/2025,1704,100704,FutureTech 10000,clothing,Retail,351.13,1064.08,41.56,974,Low Stock,Abu Dhabi,Cash
705,8/17/2025,1705,100705,EcoFriendly Tech,appliances,Oniline,442.05,1204.68,34.7,315,Out of Stock,Sharjah,Card
706,8/23/2025,1706,100706,FutureTech 10000,clothing,Oniline,62.25,1218.64,31.81,226,Out of Stock,Sharjah,Online
707,11/21/2025,1707,100707,EcoFriendly Tech,home goods,Oniline,38.56,470.37,40.84,3,In Stock,Sharjah,
708,12/26/2025,1708,100708,FutureTech 10000,home goods,Retail,527.01,506.2,13.69,54,Out of Stock,Ajman,Online
709,05/04/2025,1709,100709,InnoTech 3000,clothing,Retail,823.21,939.81,2.18,65,Low Stock,Sharjah,Cash
710,12/06/2025,1710,100710,UltimateGadget Pro,clothing,Retail,788.2,927.19,36.79,962,Out of Stock,Dubai,Online
711,8/26/2025,1711,100711,GigaGadget 9000,home goods,Retail,220.95,687.87,49.92,195,In Stock,Sharjah,Card
712,11/14/2025,1712,100712,FutureTech 10000,home goods,Oniline,76.84,797.39,,528,Out of Stock,Ajman,Card
713,8/26/2025,1713,100713,SmartTech Elite,clothing,Retail,968.41,1360.71,31.89,351,Low Stock,Ajman,Cash
714,03/07/2025,1714,100714,PowerTech Max,electronics,Oniline,540.79,390.55,45.55,89,Out of Stock,Sharjah,
715,10/16/2025,1715,100715,PowerTech Max,,Retail,93.27,790.38,8.12,732,Low Stock,Dubai,Cash
716,01/12/2025,1716,100716,TechSavvy 5000,home goods,Retail,833.99,887.09,8.66,257,Low Stock,Abu Dhabi,Cash
717,1/24/2025,1717,100717,MegaGizmo X,accessories,Retail,973.15,1139.28,12.62,97,Low Stock,Dubai,Cash
718,05/07/2025,1718,100718,FutureTech 10000,electronics,Oniline,16.26,587.6,6.7,784,In Stock,Dubai,
719,5/28/2025,1719,100719,SuperWidget 2000,home goods,Oniline,848.89,755.67,,283,Out of Stock,Abu Dhabi,Card
720,10/26/2025,1720,100720,MegaGizmo X,home goods,Retail,283.42,328.17,20.02,935,Out of Stock,Dubai,Cash
721,1/31/2025,1721,100721,FutureTech 10000,accessories,Oniline,251.81,1246.01,0.56,984,Out of Stock,Abu Dhabi,Online
722,4/17/2025,1722,100722,MegaGizmo X,home goods,Retail,51.07,930.25,2.95,312,In Stock,Abu Dhabi,Card
723,02/01/2026,1723,100723,InnoTech 3000,clothing,Retail,873.57,487.98,19.7,759,Out of Stock,Ajman,Cash
724,9/29/2025,1724,100724,InnoTech 3000,home goods,Oniline,649.66,1480.18,7.87,860,Out of Stock,Sharjah,Online
725,4/13/2025,1725,100725,SuperWidget 2000,electronics,Oniline,586.72,587.64,21.33,592,Out of Stock,Dubai,Card
726,01/01/2026,1726,100726,SmartTech Elite,electronics,Oniline,964.23,845.1,17.44,387,Low Stock,Abu Dhabi,Online
727,06/01/2025,1727,100727,EcoFriendly Tech,home goods,Oniline,474.22,70.96,44.16,881,Out of Stock,Dubai,Card
728,11/13/2025,1728,100728,InnoTech 3000,appliances,Retail,724.03,550.88,42.78,669,In Stock,Sharjah,Online
729,3/14/2026,1729,100729,PowerTech Max,accessories,Oniline,362.61,532.71,21.88,372,In Stock,Abu Dhabi,Card
730,3/16/2025,1730,100730,PowerTech Max,electronics,Oniline,20.66,302.34,7.46,700,Out of Stock,Dubai,Cash
731,9/14/2025,1731,100731,PowerTech Max,accessories,Oniline,980.19,1318.62,38.58,742,In Stock,Abu Dhabi,Cash
732,01/07/2025,1732,100732,SuperWidget 2000,,Oniline,675.45,961.7,11.99,80,Out of Stock,Abu Dhabi,Cash
733,8/28/2025,1733,100733,FutureTech 10000,electronics,Oniline,993.19,940.61,30.76,749,Out of Stock,Sharjah,Cash
734,3/19/2026,1734,100734,EcoFriendly Tech,electronics,Retail,428.55,1120.51,17.45,939,,Abu Dhabi,Card
735,6/30/2025,1735,100735,,accessories,Oniline,678.56,558.4,,342,Low Stock,Abu Dhabi,Card
736,3/26/2026,1736,100736,UltimateGadget Pro,home goods,,574.7,344.76,,739,Low Stock,Dubai,Cash
737,03/05/2026,1737,100737,EcoFriendly Tech,clothing,Retail,649.28,448.24,43.77,504,In Stock,Abu Dhabi,Cash
738,3/23/2026,1738,100738,InnoTech 3000,home goods,Oniline,131.94,1417.32,47.43,495,,Abu Dhabi,Card
739,03/09/2026,1739,100739,PowerTech Max,electronics,Oniline,200.47,547.7,,36,In Stock,Sharjah,Card
740,1/14/2026,1740,100740,PowerTech Max,electronics,Retail,120.94,1481.55,,17,Low Stock,Sharjah,Online
741,5/30/2025,1741,100741,UltimateGadget Pro,home goods,Retail,640.55,480.23,18.6,748,In Stock,Dubai,
742,1/14/2026,1742,100742,SmartTech Elite,accessories,Oniline,931.26,74.3,16.63,289,Out of Stock,,Cash
743,07/09/2025,1743,100743,UltimateGadget Pro,clothing,Retail,752.07,603.91,24.76,28,Out of Stock,,Cash
744,12/27/2025,1744,100744,,accessories,Oniline,583.87,845.23,4.7,178,In Stock,Dubai,Card
745,7/16/2025,1745,100745,UltimateGadget Pro,appliances,Oniline,132.65,746.13,28.92,787,In Stock,Dubai,Card
746,4/26/2025,1746,100746,InnoTech 3000,clothing,Retail,415.89,1313.3,15.47,384,,Dubai,Online
747,9/30/2025,1747,100747,InnoTech 3000,clothing,Oniline,480.95,821.44,42.32,333,Low Stock,Sharjah,Cash
748,07/01/2025,1748,100748,SuperWidget 2000,electronics,Retail,291.87,458.18,23.14,151,Out of Stock,Ajman,Online
749,8/18/2025,1749,100749,,accessories,Retail,979.19,1204.35,12.94,769,Out of Stock,Ajman,Card
750,9/27/2025,1750,100750,PowerTech Max,,Oniline,952.79,128.43,46.56,805,In Stock,Abu Dhabi,Card
751,08/04/2025,1751,100751,UltimateGadget Pro,electronics,Retail,508.98,461.19,17.94,432,In Stock,Sharjah,Cash
752,01/12/2026,1752,100752,TechSavvy 5000,electronics,Oniline,563.87,349.99,,169,Out of Stock,Sharjah,Cash
753,02/07/2025,1753,100753,InnoTech 3000,accessories,Oniline,506.62,120.64,0.88,734,Low Stock,Sharjah,Card
754,4/29/2025,1754,100754,GigaGadget 9000,appliances,Oniline,73.97,975.97,31.43,811,Out of Stock,Abu Dhabi,
755,01/04/2026,1755,100755,GigaGadget 9000,accessories,Oniline,96.8,1256.32,,808,,Dubai,Cash
756,02/12/2026,1756,100756,PowerTech Max,home goods,Retail,779.48,1388.59,27.48,10,In Stock,Dubai,Online
757,5/18/2025,1757,100757,TechSavvy 5000,accessories,Oniline,919.44,1030.27,22.47,214,Low Stock,Abu Dhabi,
758,05/10/2025,1758,100758,EcoFriendly Tech,,Oniline,176.03,469.31,30.94,435,Low Stock,Ajman,Card
759,3/16/2026,1759,100759,,home goods,Retail,922.62,938.76,44.37,805,Out of Stock,Abu Dhabi,Cash
760,3/27/2026,1760,100760,,electronics,Oniline,353.54,809.46,2.57,923,Out of Stock,Ajman,Card
761,3/26/2025,1761,100761,PowerTech Max,clothing,Oniline,192.82,1090.9,33.02,160,In Stock,Ajman,Cash
762,8/21/2025,1762,100762,TechSavvy 5000,accessories,Oniline,231.6,932.77,,135,,Dubai,Online
763,2/24/2025,1763,100763,TechSavvy 5000,electronics,Oniline,779.79,403.46,6.03,377,In Stock,Abu Dhabi,Cash
764,1/18/2026,1764,100764,TechSavvy 5000,electronics,Retail,983.16,822.58,42.72,454,Low Stock,Abu Dhabi,Online
765,01/10/2026,1765,100765,EcoFriendly Tech,clothing,Oniline,313.38,680.08,10,597,Out of Stock,,Online
766,1/22/2026,1766,100766,TechSavvy 5000,appliances,Retail,682.96,742.36,,691,In Stock,Sharjah,Card
767,10/10/2025,1767,100767,,,Oniline,751.78,1400.16,22.61,188,Low Stock,Dubai,Cash
768,6/19/2025,1768,100768,MegaGizmo X,appliances,Oniline,863.64,590.53,12.13,685,In Stock,Abu Dhabi,Cash
769,1/29/2025,1769,100769,GigaGadget 9000,electronics,Oniline,96.55,743.44,4.15,556,In Stock,Ajman,
770,02/09/2026,1770,100770,EcoFriendly Tech,appliances,Oniline,238.04,408.89,19.99,70,Low Stock,Abu Dhabi,Online
771,5/16/2025,1771,100771,PowerTech Max,electronics,Oniline,410.03,1291.65,43.72,250,In Stock,Ajman,Online
772,12/23/2025,1772,100772,PowerTech Max,electronics,Retail,29.71,218.2,24.55,716,In Stock,Dubai,Card
773,1/23/2026,1773,100773,PowerTech Max,home goods,Oniline,56.08,1115.34,19.84,73,Out of Stock,Sharjah,Online
774,11/14/2025,1774,100774,TechSavvy 5000,electronics,Retail,468.49,479.87,13.4,687,Low Stock,Ajman,Online
775,9/28/2025,1775,100775,FutureTech 10000,home goods,Retail,178.87,572.06,41.18,615,Low Stock,Abu Dhabi,Online
776,04/10/2025,1776,100776,GigaGadget 9000,electronics,Oniline,285.69,1259.45,27.2,360,Out of Stock,Sharjah,Card
777,7/17/2025,1777,100777,GigaGadget 9000,accessories,Retail,385.27,1299.3,,789,Low Stock,Sharjah,Card
778,10/15/2025,1778,100778,SuperWidget 2000,clothing,Retail,52.35,828.68,,153,Out of Stock,Dubai,Cash
779,03/06/2026,1779,100779,MegaGizmo X,electronics,Retail,972.8,561.25,27.87,279,In Stock,,Online
780,8/24/2025,1780,100780,PowerTech Max,electronics,Oniline,866.65,459.03,18.56,963,Low Stock,Sharjah,Card
781,3/19/2026,1781,100781,UltimateGadget Pro,accessories,Retail,208.84,1047.24,,14,In Stock,Sharjah,Card
782,1/16/2025,1782,100782,SuperWidget 2000,home goods,Retail,202.25,381.17,0.89,176,In Stock,Dubai,Card
783,07/04/2025,1783,100783,UltimateGadget Pro,accessories,Retail,728.77,1490.53,30.48,146,In Stock,Ajman,Card
784,1/17/2025,1784,100784,EcoFriendly Tech,appliances,Retail,208.27,834.93,9.99,189,Out of Stock,Ajman,Card
785,11/17/2025,1785,100785,SmartTech Elite,clothing,Retail,734.43,228.04,,704,In Stock,Dubai,Online
786,3/31/2025,1786,100786,PowerTech Max,electronics,Oniline,428.23,573.25,42.08,691,Low Stock,,Cash
787,5/17/2025,1787,100787,InnoTech 3000,electronics,Retail,353.83,1380.16,39.26,630,Out of Stock,Sharjah,Card
788,04/07/2025,1788,100788,GigaGadget 9000,accessories,Retail,96.87,296.07,30.68,197,Out of Stock,Abu Dhabi,Cash
789,2/18/2026,1789,100789,PowerTech Max,appliances,Oniline,951.9,1399.71,39.33,424,,Dubai,Card
790,2/25/2025,1790,100790,PowerTech Max,electronics,Oniline,564.61,1317.89,37.28,47,In Stock,Abu Dhabi,Cash
791,9/18/2025,1791,100791,InnoTech 3000,accessories,Oniline,342.33,706.74,45.28,113,In Stock,Abu Dhabi,
792,10/01/2025,1792,100792,EcoFriendly Tech,appliances,Oniline,325.84,416.76,36.79,562,Low Stock,Sharjah,Online
793,09/03/2025,1793,100793,UltimateGadget Pro,clothing,Oniline,471.15,40.82,,843,Out of Stock,Ajman,Online
794,12/31/2025,1794,100794,SuperWidget 2000,clothing,Oniline,76.33,1271.15,33.77,610,Low Stock,Abu Dhabi,Online
795,4/18/2025,1795,100795,PowerTech Max,appliances,Retail,361.09,353.96,0.16,780,Low Stock,Ajman,Online
796,3/20/2026,1796,100796,SmartTech Elite,electronics,Retail,393.02,93.1,42.13,997,Low Stock,Dubai,Cash
797,04/08/2025,1797,100797,MegaGizmo X,clothing,Retail,419.21,159.05,,521,In Stock,Abu Dhabi,Online
798,4/20/2025,1798,100798,FutureTech 10000,clothing,Oniline,488.68,946.36,,72,In Stock,Abu Dhabi,Card
799,03/12/2026,1799,100799,InnoTech 3000,clothing,Oniline,399.96,1320.97,7.16,440,In Stock,Dubai,Cash
800,03/12/2026,1800,100800,InnoTech 3000,appliances,,447.5,1260.42,43.46,584,Out of Stock,Dubai,Online
801,05/07/2025,1801,100801,FutureTech 10000,electronics,Retail,587.83,1305.23,0.13,676,Low Stock,Ajman,Cash
802,02/05/2026,1802,100802,SmartTech Elite,clothing,Retail,740.63,1346.37,34.1,590,,Ajman,Card
803,8/20/2025,1803,100803,SuperWidget 2000,electronics,Retail,244.39,667.04,,334,In Stock,Abu Dhabi,
804,2/13/2025,1804,100804,FutureTech 10000,accessories,Retail,381.55,153.46,23.79,868,In Stock,Sharjah,Online
805,3/14/2026,1805,100805,,accessories,Retail,355.44,641.3,9.15,139,In Stock,Abu Dhabi,Card
806,10/23/2025,1806,100806,EcoFriendly Tech,home goods,Retail,463.23,624.83,,15,Out of Stock,Sharjah,Online
807,11/24/2025,1807,100807,PowerTech Max,home goods,Retail,533.18,684.69,5.15,915,Out of Stock,Sharjah,Online
808,12/27/2025,1808,100808,FutureTech 10000,electronics,Oniline,411.73,1058.09,49.44,611,Out of Stock,,Online
809,04/03/2025,1809,100809,MegaGizmo X,electronics,Retail,153.06,837.23,,602,Low Stock,Dubai,Cash
810,3/31/2025,1810,100810,SuperWidget 2000,clothing,Retail,944.33,336.25,5.66,404,Out of Stock,Ajman,Online
811,03/08/2026,1811,100811,UltimateGadget Pro,accessories,Oniline,260.61,817.53,31.33,924,Out of Stock,Sharjah,Online
812,04/08/2025,1812,100812,SmartTech Elite,accessories,Retail,481.36,854.95,47.54,557,Out of Stock,Ajman,
813,2/28/2026,1813,100813,EcoFriendly Tech,electronics,Retail,301.5,593.34,32.91,474,Low Stock,Sharjah,Cash
814,02/09/2025,1814,100814,UltimateGadget Pro,accessories,Oniline,403.02,595.16,24.21,27,Out of Stock,Abu Dhabi,Card
815,10/05/2025,1815,100815,SuperWidget 2000,appliances,Retail,781.89,256.78,33.19,757,Low Stock,,Card
816,01/06/2025,1816,100816,TechSavvy 5000,home goods,Retail,365.61,912.09,30.51,659,Low Stock,Sharjah,Card
817,12/13/2025,1817,100817,SuperWidget 2000,home goods,Retail,946.58,581.48,23.89,621,In Stock,Abu Dhabi,
818,05/09/2025,1818,100818,TechSavvy 5000,home goods,Retail,794.83,837.06,19.55,998,Out of Stock,Abu Dhabi,Online
819,4/17/2025,1819,100819,SuperWidget 2000,electronics,Oniline,649.77,978.66,33.65,173,Out of Stock,Abu Dhabi,Card
820,01/05/2026,1820,100820,SuperWidget 2000,home goods,Oniline,67.98,845.39,16.94,360,In Stock,Dubai,Online
821,7/29/2025,1821,100821,MegaGizmo X,appliances,Retail,447.26,340.88,29.58,430,In Stock,,Online
822,7/17/2025,1822,100822,InnoTech 3000,appliances,Retail,126.9,918.1,47.37,176,Low Stock,Sharjah,Online
823,10/06/2025,1823,100823,FutureTech 10000,clothing,Retail,215.26,1176.68,42.44,309,In Stock,Sharjah,Card
824,2/17/2025,1824,100824,MegaGizmo X,clothing,Retail,743.64,40.86,38.1,640,Out of Stock,Ajman,Online
825,10/28/2025,1825,100825,PowerTech Max,accessories,Oniline,130.79,492.97,,284,In Stock,Ajman,Cash
826,5/22/2025,1826,100826,SuperWidget 2000,home goods,Retail,709.95,959.14,35.86,827,Low Stock,Abu Dhabi,Cash
827,03/12/2026,1827,100827,GigaGadget 9000,electronics,Oniline,787.82,454.1,8.18,269,Low Stock,Abu Dhabi,Online
828,1/24/2025,1828,100828,FutureTech 10000,home goods,Retail,334.6,288.27,17.46,791,Out of Stock,Ajman,Online
829,5/21/2025,1829,100829,,electronics,Retail,656.13,102.37,,538,Low Stock,Dubai,Card
830,12/08/2025,1830,100830,FutureTech 10000,electronics,Retail,268.98,432.43,28.17,493,Low Stock,Ajman,Cash
831,03/02/2026,1831,100831,MegaGizmo X,accessories,Oniline,56.5,29.36,40.92,491,In Stock,Dubai,Cash
832,7/15/2025,1832,100832,MegaGizmo X,home goods,Retail,680.07,773.68,48.62,700,In Stock,Abu Dhabi,Online
833,02/04/2026,1833,100833,InnoTech 3000,accessories,Oniline,883.16,1495.99,49.03,932,Low Stock,Abu Dhabi,Card
834,07/11/2025,1834,100834,GigaGadget 9000,appliances,Oniline,721.77,94.12,28.78,522,In Stock,Ajman,Card
835,5/29/2025,1835,100835,EcoFriendly Tech,accessories,Retail,970.27,1315.23,32.01,822,In Stock,Dubai,
836,10/23/2025,1836,100836,PowerTech Max,home goods,Retail,141.83,1424.72,21.9,588,In Stock,Dubai,Cash
837,01/05/2026,1837,100837,TechSavvy 5000,accessories,Oniline,205.62,537.63,,362,In Stock,Sharjah,Cash
838,05/10/2025,1838,100838,SuperWidget 2000,clothing,Retail,339.46,21.32,41.2,940,Low Stock,Ajman,Cash
839,09/02/2025,1839,100839,InnoTech 3000,home goods,Retail,909.38,1062.64,17.04,73,Low Stock,,
840,2/23/2026,1840,100840,PowerTech Max,appliances,Retail,730.04,1065.18,12.79,601,Out of Stock,Dubai,Card
841,1/28/2026,1841,100841,InnoTech 3000,home goods,Retail,225.48,566.99,22.16,822,Out of Stock,Dubai,Card
842,1/29/2026,1842,100842,SuperWidget 2000,home goods,Oniline,655.53,1400.93,36.95,552,In Stock,Abu Dhabi,Cash
843,01/10/2026,1843,100843,EcoFriendly Tech,appliances,Oniline,46.53,453.74,31.96,903,Out of Stock,Dubai,Online
844,12/10/2025,1844,100844,EcoFriendly Tech,electronics,Retail,875.02,855.73,45.03,321,Out of Stock,Ajman,Cash
845,4/21/2025,1845,100845,MegaGizmo X,electronics,Retail,845.97,1381.45,35.96,516,Out of Stock,Abu Dhabi,Online
846,8/18/2025,1846,100846,SuperWidget 2000,home goods,Retail,484.94,1430.11,,385,Out of Stock,Dubai,Cash
847,10/11/2025,1847,100847,PowerTech Max,electronics,Retail,646.86,1164.33,21,96,Low Stock,Sharjah,Online
848,12/23/2025,1848,100848,,home goods,Retail,44.89,351.89,28.32,166,,Dubai,Cash
849,6/14/2025,1849,100849,PowerTech Max,clothing,Retail,396.06,518.26,5.92,788,In Stock,Ajman,Cash
850,3/31/2025,1850,100850,GigaGadget 9000,appliances,Retail,150.27,607.27,16.61,122,In Stock,,Card
851,1/17/2025,1851,100851,SuperWidget 2000,home goods,Oniline,371.3,281.99,2.92,81,Low Stock,Ajman,Online
852,11/13/2025,1852,100852,UltimateGadget Pro,accessories,Retail,387.39,792.58,,545,Out of Stock,Sharjah,Online
853,7/17/2025,1853,100853,EcoFriendly Tech,electronics,Oniline,843.45,1093.7,14.16,314,Low Stock,Abu Dhabi,Card
854,07/11/2025,1854,100854,,accessories,Retail,450.52,250.46,21.48,528,In Stock,Abu Dhabi,
855,3/16/2026,1855,100855,SuperWidget 2000,accessories,Retail,799.18,994.78,41.92,964,Low Stock,Dubai,Online
856,7/20/2025,1856,100856,GigaGadget 9000,home goods,Retail,747.85,524.35,29.98,787,In Stock,Ajman,Cash
857,05/06/2025,1857,100857,TechSavvy 5000,electronics,Oniline,735.13,456.85,49.7,507,Low Stock,Abu Dhabi,Card
858,1/29/2026,1858,100858,,accessories,Oniline,252.88,188.44,,972,Low Stock,Sharjah,Online
859,3/24/2025,1859,100859,FutureTech 10000,home goods,Retail,192.09,107.84,37.59,352,,Dubai,Card
860,10/28/2025,1860,100860,UltimateGadget Pro,electronics,Oniline,637.1,623.92,48.23,682,Out of Stock,Abu Dhabi,Cash
861,07/05/2025,1861,100861,PowerTech Max,electronics,Retail,136.01,1419.39,30.04,601,Out of Stock,Sharjah,Cash
862,10/22/2025,1862,100862,UltimateGadget Pro,clothing,Oniline,355.08,1225.64,32.53,423,In Stock,Sharjah,Card
863,12/23/2025,1863,100863,TechSavvy 5000,appliances,Retail,373.71,196.98,10.05,647,Low Stock,Abu Dhabi,Card
864,3/26/2025,1864,100864,UltimateGadget Pro,accessories,Retail,927.6,553.81,1.38,226,Out of Stock,Sharjah,Cash
865,07/06/2025,1865,100865,GigaGadget 9000,electronics,Retail,464.1,596.14,38.54,280,Low Stock,Abu Dhabi,Cash
866,12/20/2025,1866,100866,SuperWidget 2000,clothing,Retail,430.19,745.99,22.5,947,Out of Stock,Sharjah,Online
867,03/05/2026,1867,100867,MegaGizmo X,appliances,Oniline,375.57,526.88,14.62,571,In Stock,Dubai,Online
868,11/16/2025,1868,100868,,accessories,Retail,678.02,505.5,,415,In Stock,Ajman,Online
869,6/16/2025,1869,100869,EcoFriendly Tech,appliances,Oniline,622.26,126.32,35.06,988,Low Stock,Abu Dhabi,Online
870,12/15/2025,1870,100870,EcoFriendly Tech,appliances,Retail,624.12,730.98,4.87,494,Low Stock,Sharjah,Cash
871,11/30/2025,1871,100871,,electronics,Retail,139.3,1254.14,40.29,734,Out of Stock,Dubai,Card
872,7/25/2025,1872,100872,FutureTech 10000,,Retail,855.75,808.8,16.39,862,Low Stock,Sharjah,Online
873,7/13/2025,1873,100873,SuperWidget 2000,accessories,Oniline,79.62,409.29,43.78,592,Low Stock,Dubai,Online
874,12/13/2025,1874,100874,SmartTech Elite,clothing,Oniline,135.82,1382.98,27.72,199,In Stock,Abu Dhabi,Online
875,1/19/2026,1875,100875,EcoFriendly Tech,home goods,Oniline,405.09,829.19,,340,Out of Stock,Dubai,Online
876,05/05/2025,1876,100876,EcoFriendly Tech,accessories,Retail,933.54,1222.14,43.81,926,Low Stock,Abu Dhabi,Card
877,4/19/2025,1877,100877,InnoTech 3000,accessories,Oniline,887.71,771.58,12.18,713,In Stock,Abu Dhabi,Cash
878,01/11/2026,1878,100878,MegaGizmo X,home goods,Retail,591.69,646.13,7.79,627,Low Stock,,Cash
879,8/28/2025,1879,100879,SmartTech Elite,clothing,Oniline,497.42,1455.59,34.23,588,Out of Stock,Dubai,Cash
880,05/07/2025,1880,100880,GigaGadget 9000,appliances,Oniline,356.65,808.02,,194,In Stock,,Card
881,06/08/2025,1881,100881,InnoTech 3000,accessories,Oniline,287.88,1224.54,21.59,839,Out of Stock,Ajman,Cash
882,1/15/2025,1882,100882,,electronics,Retail,469.45,999.49,8.75,682,Out of Stock,Dubai,Online
883,6/14/2025,1883,100883,FutureTech 10000,clothing,Retail,61.9,33.05,1.55,93,Low Stock,Sharjah,Cash
884,2/28/2026,1884,100884,FutureTech 10000,accessories,Retail,318.62,355.8,45.45,258,Out of Stock,Ajman,Online
885,6/20/2025,1885,100885,SuperWidget 2000,accessories,Oniline,924.83,845.21,13.14,564,Out of Stock,Sharjah,Cash
886,12/15/2025,1886,100886,UltimateGadget Pro,home goods,Oniline,464.95,1195.9,23.32,318,Out of Stock,Ajman,
887,08/02/2025,1887,100887,SuperWidget 2000,home goods,Oniline,381.35,498.93,12.82,789,In Stock,Sharjah,Online
888,3/21/2026,1888,100888,FutureTech 10000,clothing,Oniline,139.34,475.87,27.34,636,In Stock,Dubai,Card
889,01/10/2026,1889,100889,,clothing,Oniline,819.53,609.46,,904,Out of Stock,Dubai,Card
890,3/13/2026,1890,100890,SuperWidget 2000,accessories,Retail,604.58,1326.96,24.83,724,In Stock,Sharjah,Online
891,7/29/2025,1891,100891,UltimateGadget Pro,appliances,Oniline,65.95,901.28,38.12,495,Low Stock,Sharjah,Online
892,2/28/2025,1892,100892,SmartTech Elite,clothing,Oniline,16.45,1346.63,44.5,954,In Stock,Abu Dhabi,Online
893,10/08/2025,1893,100893,SmartTech Elite,home goods,Retail,130.14,259.85,22.93,238,In Stock,Ajman,Online
894,3/19/2025,1894,100894,GigaGadget 9000,home goods,Oniline,536.1,690.96,24.86,231,Low Stock,Abu Dhabi,Online
895,2/14/2026,1895,100895,GigaGadget 9000,home goods,Oniline,270.09,184,42.34,182,Out of Stock,,Card
896,12/24/2025,1896,100896,MegaGizmo X,clothing,Oniline,52.03,323.23,12.89,352,In Stock,Ajman,Cash
897,01/07/2026,1897,100897,SuperWidget 2000,clothing,Oniline,722.01,918.82,10.91,303,Out of Stock,Sharjah,Cash
898,09/06/2025,1898,100898,UltimateGadget Pro,accessories,Oniline,348.74,1190.63,1.8,366,In Stock,Abu Dhabi,
899,02/08/2025,1899,100899,MegaGizmo X,electronics,Oniline,159.03,931.55,44.97,481,Low Stock,Ajman,Card
900,03/03/2025,1900,100900,MegaGizmo X,electronics,Retail,640.72,443.24,17.95,44,Low Stock,Dubai,Card
901,04/10/2025,1901,100901,FutureTech 10000,home goods,Oniline,678.58,858.18,29.78,848,Low Stock,Dubai,Cash
902,1/31/2025,1902,100902,TechSavvy 5000,electronics,Oniline,758.92,30.45,19.25,925,Out of Stock,Ajman,Online
903,05/04/2025,1903,100903,PowerTech Max,electronics,Retail,815.75,456.23,,369,In Stock,Dubai,Card
904,7/30/2025,1904,100904,EcoFriendly Tech,accessories,Oniline,834.1,496.39,,839,Out of Stock,Abu Dhabi,Online
905,2/21/2026,1905,100905,MegaGizmo X,accessories,Retail,406.14,26.7,3.75,652,Out of Stock,Dubai,Online
906,5/19/2025,1906,100906,SmartTech Elite,accessories,Oniline,584.99,1448.87,6.77,402,Out of Stock,Ajman,Online
907,9/21/2025,1907,100907,SuperWidget 2000,electronics,Oniline,451.31,910.6,2.15,582,In Stock,Dubai,
908,04/10/2025,1908,100908,SmartTech Elite,clothing,Retail,46.67,832.51,47.16,894,Low Stock,Ajman,Online
909,04/11/2025,1909,100909,PowerTech Max,electronics,,678.07,746.64,16.53,489,In Stock,Abu Dhabi,Cash
910,09/12/2025,1910,100910,,electronics,Oniline,409.46,1218.85,15.26,983,Out of Stock,Dubai,Cash
